Input.image_url1,Input.image_url2,Input.image_url3,Input.image_url4,Input.image_url5,Input.image_url6,Input.image_url7,Input.image_url8,Input.image_url9,Input.image_url10,Answer.category1,Answer.category1.label,Answer.category10.label,Answer.category2,Answer.category2.label,Answer.category3,Answer.category3.label,Answer.category4,Answer.category4.label,Answer.category5,Answer.category5.label,Answer.category6,Answer.category6.label,Answer.category7,Answer.category7.label,Answer.category8,Answer.category8.label,Answer.category9,Answer.category9.label,Approve,Reject,answer1,answer2,answer3,answer4,answer5,answer6,answer7,answer8,answer9,Answer.category10,answer10,test1,validcorrect
https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/85-deformable-ace-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/212-protopnet-deformable-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/197-sparrow-deformable-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/43-tesnet-deformable-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/136-prototree-sparrow-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/215-ace-prototree-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/236-sparrow-prototree-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/113-deformable-sparrow-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/199-deformable-protopool-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/68-protopnet-sparrow-imagenet.png,Left,,Right,Left,,Left,,Left,,Right,,Right,,Right,,Right,,Right,,x,,Left,Left,Left,Left,Right,Right,Right,Right,Right,Right,Right,nonequal,2
https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/109-protopool-protopnet-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/138-ace-prototree-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/116-ace-sparrow-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/95-ace-deformable-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/88-protopnet-ace-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/107-tesnet-deformable-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/49-deformable-ace-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/54-ace-sparrow-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/234-deformable-protopool-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/134-tesnet-deformable-cub.png,Right,,Left,Right,,Left,,Left,,Left,,Left,,Right,,Left,,Right,,x,,Right,Right,Left,Left,Left,Left,Right,Left,Right,Left,Left,nonequal,2
https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/109-protopool-protopnet-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/138-ace-prototree-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/116-ace-sparrow-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/95-ace-deformable-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/88-protopnet-ace-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/107-tesnet-deformable-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/49-deformable-ace-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/54-ace-sparrow-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/234-deformable-protopool-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/134-tesnet-deformable-cub.png,Right,,Left,Right,,Right,,Left,,Left,,Right,,Left,,Left,,Left,,x,,Right,Right,Right,Left,Left,Right,Left,Left,Left,Left,Left,nonequal,2
https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/109-protopool-protopnet-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/138-ace-prototree-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/116-ace-sparrow-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/95-ace-deformable-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/88-protopnet-ace-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/107-tesnet-deformable-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/49-deformable-ace-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/54-ace-sparrow-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/234-deformable-protopool-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/134-tesnet-deformable-cub.png,Right,,Left,Left,,Right,,Left,,Right,,Left,,Right,,Left,,Right,,,Failed Validation,Right,Left,Right,Left,Right,Left,Right,Left,Right,Left,Left,nonequal,2
https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/166-ace-prototree-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/204-ace-deformable-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/85-deformable-ace-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/7-protopool-prototree-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/65-deformable-sparrow-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/55-ace-sparrow-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/150-prototree-tesnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/217-tesnet-sparrow-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/8-tesnet-sparrow-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/90-prototree-ace-imagenet.png,Right,,Left,Right,,Left,,Right,,Right,,Left,,Right,,Left,,Left,,x,,Right,Right,Left,Right,Right,Left,Right,Left,Left,Left,Left,nonequal,2
https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/166-ace-prototree-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/204-ace-deformable-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/85-deformable-ace-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/7-protopool-prototree-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/65-deformable-sparrow-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/55-ace-sparrow-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/150-prototree-tesnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/217-tesnet-sparrow-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/8-tesnet-sparrow-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/90-prototree-ace-imagenet.png,Right,,Left,Right,,Left,,Right,,Left,,Right,,Right,,Left,,Right,,,Failed Validation,Right,Right,Left,Right,Left,Right,Right,Left,Right,Left,Left,nonequal,1
https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/166-ace-prototree-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/204-ace-deformable-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/85-deformable-ace-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/7-protopool-prototree-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/65-deformable-sparrow-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/55-ace-sparrow-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/150-prototree-tesnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/217-tesnet-sparrow-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/8-tesnet-sparrow-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/90-prototree-ace-imagenet.png,Right,,Left,Right,,Left,,Left,,Right,,Left,,Right,,Left,,Left,,x,,Right,Right,Left,Left,Right,Left,Right,Left,Left,Left,Left,nonequal,2
https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/19-ace-sparrow-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/50-ace-tesnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/223-ace-protopnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/36-tesnet-sparrow-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/43-ace-protopnet-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/191-sparrow-protopnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/235-protopool-deformable-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/128-prototree-protopnet-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/154-deformable-protopnet-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/137-deformable-protopool-cars.png,Left,,Left,Left,,Right,,Left,,Left,,Right,,Left,,Right,,Left,,x,,Left,Left,Right,Left,Left,Right,Left,Right,Left,Left,Left,nonequal,2
https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/19-ace-sparrow-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/50-ace-tesnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/223-ace-protopnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/36-tesnet-sparrow-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/43-ace-protopnet-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/191-sparrow-protopnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/235-protopool-deformable-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/128-prototree-protopnet-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/154-deformable-protopnet-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/137-deformable-protopool-cars.png,Right,,Left,Right,,Right,,Left,,Left,,Left,,Left,,Right,,Right,,x,,Right,Right,Right,Left,Left,Left,Left,Right,Right,Left,Left,nonequal,2
https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/19-ace-sparrow-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/50-ace-tesnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/223-ace-protopnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/36-tesnet-sparrow-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/43-ace-protopnet-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/191-sparrow-protopnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/235-protopool-deformable-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/128-prototree-protopnet-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/154-deformable-protopnet-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/137-deformable-protopool-cars.png,Left,,Left,Right,,Right,,Left,,Left,,Right,,Right,,Right,,Right,,x,,Left,Right,Right,Left,Left,Right,Right,Right,Right,Left,Left,nonequal,2
https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/36-tesnet-sparrow-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/74-deformable-tesnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/54-protopnet-ace-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/185-protopnet-sparrow-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/194-deformable-prototree-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/19-protopnet-deformable-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/169-ace-tesnet-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/119-tesnet-sparrow-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/10-tesnet-prototree-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/83-protopool-deformable-cars.png,Right,,Right,Right,,Right,,Left,,Right,,Left,,Left,,Left,,Left,,,Failed Validation,Right,Right,Right,Left,Right,Left,Left,Left,Left,Right,Right,nonequal,0
https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/36-tesnet-sparrow-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/74-deformable-tesnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/54-protopnet-ace-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/185-protopnet-sparrow-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/194-deformable-prototree-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/19-protopnet-deformable-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/169-ace-tesnet-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/119-tesnet-sparrow-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/10-tesnet-prototree-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/83-protopool-deformable-cars.png,Left,,Right,Right,,Left,,Left,,Right,,Right,,Left,,Left,,Left,,x,,Left,Right,Left,Left,Right,Right,Left,Left,Left,Right,Right,nonequal,2
https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/36-tesnet-sparrow-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/74-deformable-tesnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/54-protopnet-ace-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/185-protopnet-sparrow-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/194-deformable-prototree-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/19-protopnet-deformable-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/169-ace-tesnet-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/119-tesnet-sparrow-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/10-tesnet-prototree-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/83-protopool-deformable-cars.png,Left,,Right,Right,,Left,,Left,,Left,,Right,,Right,,Left,,Left,,x,,Left,Right,Left,Left,Left,Right,Right,Left,Left,Right,Right,nonequal,2
https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/0-deformable-protopnet-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/31-sparrow-protopnet-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/45-sparrow-protopnet-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/228-deformable-tesnet-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/231-sparrow-tesnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/173-protopnet-prototree-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/115-ace-protopool-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/114-protopool-ace-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/208-deformable-protopnet-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/161-prototree-protopnet-cars.png,Right,,Right,Right,,Right,,Left,,Left,,Right,,Left,,Right,,Left,,,Failed Validation,Right,Right,Right,Left,Left,Right,Left,Right,Left,Right,Right,nonequal,1
https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/0-deformable-protopnet-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/31-sparrow-protopnet-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/45-sparrow-protopnet-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/228-deformable-tesnet-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/231-sparrow-tesnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/173-protopnet-prototree-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/115-ace-protopool-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/114-protopool-ace-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/208-deformable-protopnet-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/161-prototree-protopnet-cars.png,Left,,Left,Right,,Right,,Right,,Right,,Left,,Left,,Right,,Right,,x,,Left,Right,Right,Right,Right,Left,Left,Right,Right,Left,Left,nonequal,2
https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/0-deformable-protopnet-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/31-sparrow-protopnet-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/45-sparrow-protopnet-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/228-deformable-tesnet-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/231-sparrow-tesnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/173-protopnet-prototree-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/115-ace-protopool-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/114-protopool-ace-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/208-deformable-protopnet-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/161-prototree-protopnet-cars.png,Left,,Left,Right,,Right,,Right,,Right,,Left,,Left,,Left,,Left,,x,,Left,Right,Right,Right,Right,Left,Left,Left,Left,Left,Left,nonequal,2
https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/44-deformable-protopnet-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/47-deformable-protopool-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/5-prototree-tesnet-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/147-ace-tesnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/71-prototree-tesnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/4-sparrow-prototree-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/16-protopool-tesnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/132-prototree-protopool-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/0-deformable-protopnet-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/111-deformable-tesnet-cub.png,Left,,Right,Left,,Right,,Left,,Left,,Right,,Right,,Left,,Left,,x,,Left,Left,Right,Left,Left,Right,Right,Left,Left,Right,Right,nonequal,2
https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/44-deformable-protopnet-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/47-deformable-protopool-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/5-prototree-tesnet-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/147-ace-tesnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/71-prototree-tesnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/4-sparrow-prototree-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/16-protopool-tesnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/132-prototree-protopool-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/0-deformable-protopnet-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/111-deformable-tesnet-cub.png,Left,,Left,Left,,Left,,Left,,Left,,Right,,Right,,Left,,Left,,x,,Left,Left,Left,Left,Left,Right,Right,Left,Left,Left,Left,nonequal,2
https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/44-deformable-protopnet-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/47-deformable-protopool-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/5-prototree-tesnet-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/147-ace-tesnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/71-prototree-tesnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/4-sparrow-prototree-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/16-protopool-tesnet-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/132-prototree-protopool-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/0-deformable-protopnet-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/111-deformable-tesnet-cub.png,Left,Left,Right,Right,,Right,,Right,,Left,,Left,,Right,,Left,,Right,,,Failed Validation,Left,Right,Right,Right,Left,Left,Right,Left,Right,Right,Right,nonequal,0
https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/206-ace-protopool-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/89-tesnet-sparrow-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/81-protopool-ace-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/186-prototree-sparrow-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/225-tesnet-deformable-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/123-deformable-protopnet-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/198-deformable-tesnet-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/163-sparrow-protopool-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/53-ace-sparrow-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/55-ace-sparrow-imagenet.png,Right,,Left,Left,,Left,,Left,,Left,,Left,,Right,,Right,,Left,,x,,Right,Left,Left,Left,Left,Left,Right,Right,Left,Left,Left,nonequal,2
https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/206-ace-protopool-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/89-tesnet-sparrow-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/81-protopool-ace-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/186-prototree-sparrow-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/225-tesnet-deformable-cub.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/123-deformable-protopnet-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/198-deformable-tesnet-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt13/163-sparrow-protopool-imagenet.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/53-ace-sparrow-cars.png,https://amt-omiddavoodi.s3.us-east-2.amazonaws.com/ntask1/attempt5valid/55-ace-sparrow-imagenet.png,Left,,Left,Left,,Left,,Left,,Left,,Left,,Right,,Right,,Left,,x,,Left,Left,Left,Left,Left,Left,Right,Right,Left,Left,Left,nonequal,2
